route_variant,seq,from_station,to_station,stop_type,distance_miles,avg_elevation_m,run_min,wait_min
LUTON - SUTTON (SURREY) (2),22,HAYDONS ROAD,WIMBLEDON,stop,0.94,17.4,2,0
LUTON - SUTTON (SURREY) (2),23,WIMBLEDON,WIMBLEDON CHASE,stop,0.99,17.5,3,1
LUTON - SUTTON (SURREY) (2),24,WIMBLEDON CHASE,SOUTH MERTON,stop,0.66,17.0,2,0
LUTON - SUTTON (SURREY) (2),25,SOUTH MERTON,MORDEN SOUTH,stop,0.64,17.0,3,0
LUTON - SUTTON (SURREY) (2),26,MORDEN SOUTH,ST HELIER,stop,0.51,17.1,2,0
LUTON - SUTTON (SURREY) (2),27,ST HELIER,SUTTON COMMON,stop,1.15,17.1,2,0
LUTON - SUTTON (SURREY) (2),28,SUTTON COMMON,WEST SUTTON,stop,0.86,17.1,3,0
LUTON - SUTTON (SURREY) (2),29,WEST SUTTON,SUTTON (SURREY),stop,0.83,17.2,4,0
LUTON - WIMBLEDON,1,LUTON,LUTON AIRPORT PARKWAY,stop,0.0,155.0,3,0
LUTON - WIMBLEDON,2,LUTON AIRPORT PARKWAY,HARPENDEN,stop,6.82,92.5,5,0
LUTON - WIMBLEDON,3,HARPENDEN,ST ALBANS CITY,stop,5.39,22.6,5,0
LUTON - WIMBLEDON,4,ST ALBANS CITY,RADLETT,stop,5.1,15.4,5,1
LUTON - WIMBLEDON,5,RADLETT,ELSTREE,stop,3.15,15.6,4,0
LUTON - WIMBLEDON,6,ELSTREE,MILL HILL BROADWAY,stop,3.51,15.8,3,0
LUTON - WIMBLEDON,7,MILL HILL BROADWAY,HENDON,stop,2.66,16.0,3,1
LUTON - WIMBLEDON,8,HENDON,BRENT CROSS WEST,stop,1.07,16.1,2,0
LUTON - WIMBLEDON,9,BRENT CROSS WEST,CRICKLEWOOD,stop,0.98,16.2,2,0
LUTON - WIMBLEDON,10,CRICKLEWOOD,WEST HAMPSTEAD THAMESLINK,stop,17.25,37.1,3,1
LUTON - WIMBLEDON,11,WEST HAMPSTEAD THAMESLINK,KENTISH TOWN LONDON,stop,14.77,37.1,5,0
LUTON - WIMBLEDON,12,KENTISH TOWN LONDON,ST PANCRAS LOW LEVEL,stop,,,6,0
LUTON - WIMBLEDON,13,ST PANCRAS LOW LEVEL,FARRINGDON,stop,,,4,1
LUTON - WIMBLEDON,14,FARRINGDON,BLACKFRIARS LONDON,stop,,,4,0
LUTON - WIMBLEDON,15,BLACKFRIARS LONDON,ELEPHANT & CASTLE,stop,1.4,12.2,4,1
LUTON - WIMBLEDON,16,ELEPHANT & CASTLE,LOUGHBOROUGH JUNCTION,stop,2.22,16.6,5,0
LUTON - WIMBLEDON,17,LOUGHBOROUGH JUNCTION,HERNE HILL,stop,1.07,16.7,4,0
LUTON - WIMBLEDON,18,HERNE HILL,TULSE HILL,stop,1.08,16.8,4,0
LUTON - WIMBLEDON,19,TULSE HILL,SUTTON (SURREY),stop,7.6,17.0,22,0
LUTON - WIMBLEDON,20,SUTTON (SURREY),WEST SUTTON,stop,0.83,17.2,3,1
LUTON - WIMBLEDON,21,WEST SUTTON,SUTTON COMMON,stop,0.86,17.1,2,0
LUTON - WIMBLEDON,22,SUTTON COMMON,ST HELIER,stop,1.15,17.1,3,0
LUTON - WIMBLEDON,23,ST HELIER,MORDEN SOUTH,stop,0.51,17.1,2,0
LUTON - WIMBLEDON,24,MORDEN SOUTH,SOUTH MERTON,stop,0.64,17.0,2,0
LUTON - WIMBLEDON,25,SOUTH MERTON,WIMBLEDON CHASE,stop,0.66,17.0,2,0
LUTON - WIMBLEDON,26,WIMBLEDON CHASE,WIMBLEDON,stop,0.99,17.5,3,0
ST ALBANS CITY - SUTTON (SURREY),1,ST ALBANS CITY,RADLETT,stop,5.1,15.4,5,0
ST ALBANS CITY - SUTTON (SURREY),2,RADLETT,ELSTREE,stop,3.15,15.6,4,0
ST ALBANS CITY - SUTTON (SURREY),3,ELSTREE,MILL HILL BROADWAY,stop,3.51,15.8,4,0
ST ALBANS CITY - SUTTON (SURREY),4,MILL HILL BROADWAY,HENDON,stop,2.66,16.0,4,0
ST ALBANS CITY - SUTTON (SURREY),5,HENDON,BRENT CROSS WEST,stop,1.07,16.1,2,0
ST ALBANS CITY - SUTTON (SURREY),6,BRENT CROSS WEST,CRICKLEWOOD,stop,0.98,16.2,2,0
ST ALBANS CITY - SUTTON (SURREY),7,CRICKLEWOOD,WEST HAMPSTEAD THAMESLINK,stop,17.25,37.1,2,1
ST ALBANS CITY - SUTTON (SURREY),8,WEST HAMPSTEAD THAMESLINK,KENTISH TOWN LONDON,stop,14.77,37.1,5,1
ST ALBANS CITY - SUTTON (SURREY),9,KENTISH TOWN LONDON,ST PANCRAS LOW LEVEL,stop,,,5,0
ST ALBANS CITY - SUTTON (SURREY),10,ST PANCRAS LOW LEVEL,FARRINGDON,stop,,,4,0
ST ALBANS CITY - SUTTON (SURREY),11,FARRINGDON,CITY THAMESLINK,stop,,,1,1
ST ALBANS CITY - SUTTON (SURREY),12,CITY THAMESLINK,BLACKFRIARS LONDON,stop,0.25,11.5,2,1
ST ALBANS CITY - SUTTON (SURREY),13,BLACKFRIARS LONDON,ELEPHANT & CASTLE,stop,1.4,12.2,4,0
ST ALBANS CITY - SUTTON (SURREY),14,ELEPHANT & CASTLE,LOUGHBOROUGH JUNCTION,stop,2.22,16.6,5,0
ST ALBANS CITY - SUTTON (SURREY),15,LOUGHBOROUGH JUNCTION,HERNE HILL,stop,1.07,16.7,4,0
ST ALBANS CITY - SUTTON (SURREY),16,HERNE HILL,TULSE HILL,stop,1.08,16.8,4,1
ST ALBANS CITY - SUTTON (SURREY),17,TULSE HILL,STREATHAM,stop,1.72,16.9,4,1
ST ALBANS CITY - SUTTON (SURREY),18,STREATHAM,TOOTING,stop,1.51,16.9,4,0
ST ALBANS CITY - SUTTON (SURREY),19,TOOTING,HAYDONS ROAD,stop,1.49,16.9,3,1
ST ALBANS CITY - SUTTON (SURREY),20,HAYDONS ROAD,WIMBLEDON,stop,0.94,17.4,2,0
ST ALBANS CITY - SUTTON (SURREY),21,WIMBLEDON,WIMBLEDON CHASE,stop,0.99,17.5,3,1
ST ALBANS CITY - SUTTON (SURREY),22,WIMBLEDON CHASE,SOUTH MERTON,stop,0.66,17.0,2,0
ST ALBANS CITY - SUTTON (SURREY),23,SOUTH MERTON,MORDEN SOUTH,stop,0.64,17.0,3,0
ST ALBANS CITY - SUTTON (SURREY),24,MORDEN SOUTH,ST HELIER,stop,0.51,17.1,2,0
ST ALBANS CITY - SUTTON (SURREY),25,ST HELIER,SUTTON COMMON,stop,1.15,17.1,2,0
ST ALBANS CITY - SUTTON (SURREY),26,SUTTON COMMON,WEST SUTTON,stop,0.86,17.1,3,0
ST ALBANS CITY - SUTTON (SURREY),27,WEST SUTTON,SUTTON (SURREY),stop,0.83,17.2,4,0
ST ALBANS CITY - SUTTON (SURREY) (2),1,ST ALBANS CITY,RADLETT,stop,5.1,15.4,5,0
ST ALBANS CITY - SUTTON (SURREY) (2),2,RADLETT,ELSTREE,stop,3.15,15.6,4,0
ST ALBANS CITY - SUTTON (SURREY) (2),3,ELSTREE,MILL HILL BROADWAY,stop,3.51,15.8,4,0
ST ALBANS CITY - SUTTON (SURREY) (2),4,MILL HILL BROADWAY,HENDON,stop,2.66,16.0,4,0
ST ALBANS CITY - SUTTON (SURREY) (2),5,HENDON,BRENT CROSS WEST,stop,1.07,16.1,2,0
ST ALBANS CITY - SUTTON (SURREY) (2),6,BRENT CROSS WEST,CRICKLEWOOD,stop,0.98,16.2,2,0
ST ALBANS CITY - SUTTON (SURREY) (2),7,CRICKLEWOOD,WEST HAMPSTEAD THAMESLINK,stop,17.25,37.1,2,1
ST ALBANS CITY - SUTTON (SURREY) (2),8,WEST HAMPSTEAD THAMESLINK,KENTISH TOWN LONDON,stop,14.77,37.1,5,1
ST ALBANS CITY - SUTTON (SURREY) (2),9,KENTISH TOWN LONDON,ST PANCRAS LOW LEVEL,stop,,,5,0
ST ALBANS CITY - SUTTON (SURREY) (2),10,ST PANCRAS LOW LEVEL,FARRINGDON,stop,,,4,0
ST ALBANS CITY - SUTTON (SURREY) (2),11,FARRINGDON,BLACKFRIARS LONDON,stop,,,4,1
ST ALBANS CITY - SUTTON (SURREY) (2),12,BLACKFRIARS LONDON,ELEPHANT & CASTLE,stop,1.4,12.2,4,0
ST ALBANS CITY - SUTTON (SURREY) (2),13,ELEPHANT & CASTLE,LOUGHBOROUGH JUNCTION,stop,2.22,16.6,5,0
ST ALBANS CITY - SUTTON (SURREY) (2),14,LOUGHBOROUGH JUNCTION,HERNE HILL,stop,1.07,16.7,4,0
ST ALBANS CITY - SUTTON (SURREY) (2),15,HERNE HILL,TULSE HILL,stop,1.08,16.8,4,1
ST ALBANS CITY - SUTTON (SURREY) (2),16,TULSE HILL,STREATHAM,stop,1.72,16.9,4,1
ST ALBANS CITY - SUTTON (SURREY) (2),17,STREATHAM,TOOTING,stop,1.51,16.9,4,0
ST ALBANS CITY - SUTTON (SURREY) (2),18,TOOTING,HAYDONS ROAD,stop,1.49,16.9,3,1
ST ALBANS CITY - SUTTON (SURREY) (2),19,HAYDONS ROAD,WIMBLEDON,stop,0.94,17.4,2,0
ST ALBANS CITY - SUTTON (SURREY) (2),20,WIMBLEDON,WIMBLEDON CHASE,stop,0.99,17.5,3,1
ST ALBANS CITY - SUTTON (SURREY) (2),21,WIMBLEDON CHASE,SOUTH MERTON,stop,0.66,17.0,2,0
ST ALBANS CITY - SUTTON (SURREY) (2),22,SOUTH MERTON,MORDEN SOUTH,stop,0.64,17.0,3,0
ST ALBANS CITY - SUTTON (SURREY) (2),23,MORDEN SOUTH,ST HELIER,stop,0.51,17.1,2,0
ST ALBANS CITY - SUTTON (SURREY) (2),24,ST HELIER,SUTTON COMMON,stop,1.15,17.1,2,0
ST ALBANS CITY - SUTTON (SURREY) (2),25,SUTTON COMMON,WEST SUTTON,stop,0.86,17.1,3,0
ST ALBANS CITY - SUTTON (SURREY) (2),26,WEST SUTTON,SUTTON (SURREY),stop,0.83,17.2,4,0
SUTTON (SURREY) - BEDFORD MIDLAND,1,SUTTON (SURREY),WEST SUTTON,stop,0.83,17.2,3,0
SUTTON (SURREY) - BEDFORD MIDLAND,2,WEST SUTTON,SUTTON COMMON,stop,0.86,17.1,2,0
SUTTON (SURREY) - BEDFORD MIDLAND,3,SUTTON COMMON,ST HELIER,stop,1.15,17.1,3,0
SUTTON (SURREY) - BEDFORD MIDLAND,4,ST HELIER,MORDEN SOUTH,stop,0.51,17.1,2,0
SUTTON (SURREY) - BEDFORD MIDLAND,5,MORDEN SOUTH,SOUTH MERTON,stop,0.64,17.0,2,0
SUTTON (SURREY) - BEDFORD MIDLAND,6,SOUTH MERTON,WIMBLEDON CHASE,stop,0.66,17.0,2,0
SUTTON (SURREY) - BEDFORD MIDLAND,7,WIMBLEDON CHASE,WIMBLEDON,stop,0.99,17.5,3,0
SUTTON (SURREY) - BEDFORD MIDLAND,8,WIMBLEDON,HAYDONS ROAD,stop,0.94,17.4,3,1
SUTTON (SURREY) - BEDFORD MIDLAND,9,HAYDONS ROAD,TOOTING,stop,1.49,16.9,3,0
SUTTON (SURREY) - BEDFORD MIDLAND,10,TOOTING,STREATHAM,stop,1.51,16.9,5,0
SUTTON (SURREY) - BEDFORD MIDLAND,11,STREATHAM,TULSE HILL,stop,1.72,16.9,4,0
SUTTON (SURREY) - BEDFORD MIDLAND,12,TULSE HILL,HERNE HILL,stop,1.08,16.8,3,1
SUTTON (SURREY) - BEDFORD MIDLAND,13,HERNE HILL,LOUGHBOROUGH JUNCTION,stop,1.07,16.7,3,1
SUTTON (SURREY) - BEDFORD MIDLAND,14,LOUGHBOROUGH JUNCTION,ELEPHANT & CASTLE,stop,2.22,16.6,4,0
SUTTON (SURREY) - BEDFORD MIDLAND,15,ELEPHANT & CASTLE,BLACKFRIARS LONDON,stop,1.4,12.2,5,0
SUTTON (SURREY) - BEDFORD MIDLAND,16,BLACKFRIARS LONDON,CITY THAMESLINK,stop,0.25,11.5,2,0
SUTTON (SURREY) - BEDFORD MIDLAND,17,CITY THAMESLINK,FARRINGDON,stop,,,2,0
SUTTON (SURREY) - BEDFORD MIDLAND,18,FARRINGDON,ST PANCRAS LOW LEVEL,stop,,,4,1
SUTTON (SURREY) - BEDFORD MIDLAND,19,ST PANCRAS LOW LEVEL,KENTISH TOWN LONDON,stop,,,5,0
SUTTON (SURREY) - BEDFORD MIDLAND,20,KENTISH TOWN LONDON,WEST HAMPSTEAD THAMESLINK,stop,14.77,37.1,5,0
SUTTON (SURREY) - BEDFORD MIDLAND,21,WEST HAMPSTEAD THAMESLINK,CRICKLEWOOD,stop,17.25,37.1,2,0
SUTTON (SURREY) - BEDFORD MIDLAND,22,CRICKLEWOOD,BRENT CROSS WEST,stop,0.98,16.2,2,1
SUTTON (SURREY) - BEDFORD MIDLAND,23,BRENT CROSS WEST,HENDON,stop,1.07,16.1,2,0
SUTTON (SURREY) - BEDFORD MIDLAND,24,HENDON,MILL HILL BROADWAY,stop,2.66,16.0,3,0
SUTTON (SURREY) - BEDFORD MIDLAND,25,MILL HILL BROADWAY,ELSTREE,stop,3.51,15.8,4,0
SUTTON (SURREY) - BEDFORD MIDLAND,26,ELSTREE,RADLETT,stop,3.15,15.6,4,1
SUTTON (SURREY) - BEDFORD MIDLAND,27,RADLETT,ST ALBANS CITY,stop,5.1,15.4,6,0
SUTTON (SURREY) - BEDFORD MIDLAND,28,ST ALBANS CITY,HARPENDEN,stop,5.39,22.6,6,1
SUTTON (SURREY) - BEDFORD MIDLAND,29,HARPENDEN,LUTON AIRPORT PARKWAY,stop,6.82,92.5,5,0
SUTTON (SURREY) - BEDFORD MIDLAND,30,LUTON AIRPORT PARKWAY,LUTON,stop,0.0,155.0,4,0
SUTTON (SURREY) - BEDFORD MIDLAND,31,LUTON,LEAGRAVE,stop,2.09,92.5,4,1
SUTTON (SURREY) - BEDFORD MIDLAND,32,LEAGRAVE,HARLINGTON,stop,353.42,25.0,4,0
SUTTON (SURREY) - BEDFORD MIDLAND,33,HARLINGTON,FLITWICK,stop,345.72,40.0,4,0
SUTTON (SURREY) - BEDFORD MIDLAND,34,FLITWICK,BEDFORD MIDLAND,stop,14.83,62.5,13,1
SUTTON (SURREY) - BEDFORD MIDLAND (10),1,SUTTON (SURREY),WEST SUTTON,stop,0.83,17.2,3,0
SUTTON (SURREY) - BEDFORD MIDLAND (10),2,WEST SUTTON,SUTTON COMMON,stop,0.86,17.1,2,0
SUTTON (SURREY) - BEDFORD MIDLAND (10),3,SUTTON COMMON,ST HELIER,stop,1.15,17.1,3,0
SUTTON (SURREY) - BEDFORD MIDLAND (10),4,ST HELIER,MORDEN SOUTH,stop,0.51,17.1,2,0
SUTTON (SURREY) - BEDFORD MIDLAND (10),5,MORDEN SOUTH,SOUTH MERTON,stop,0.64,17.0,2,0
SUTTON (SURREY) - BEDFORD MIDLAND (10),6,SOUTH MERTON,WIMBLEDON CHASE,stop,0.66,17.0,2,0
SUTTON (SURREY) - BEDFORD MIDLAND (10),7,WIMBLEDON CHASE,WIMBLEDON,stop,0.99,17.5,3,0
SUTTON (SURREY) - BEDFORD MIDLAND (10),8,WIMBLEDON,HAYDONS ROAD,stop,0.94,17.4,3,5
SUTTON (SURREY) - BEDFORD MIDLAND (10),9,HAYDONS ROAD,TOOTING,stop,1.49,16.9,3,0
SUTTON (SURREY) - BEDFORD MIDLAND (10),10,TOOTING,STREATHAM,stop,1.51,16.9,5,0
SUTTON (SURREY) - BEDFORD MIDLAND (10),11,STREATHAM,TULSE HILL,stop,1.72,16.9,4,0
SUTTON (SURREY) - BEDFORD MIDLAND (10),12,TULSE HILL,HERNE HILL,stop,1.08,16.8,3,1
SUTTON (SURREY) - BEDFORD MIDLAND (10),13,HERNE HILL,LOUGHBOROUGH JUNCTION,stop,1.07,16.7,3,3
SUTTON (SURREY) - BEDFORD MIDLAND (10),14,LOUGHBOROUGH JUNCTION,ELEPHANT & CASTLE,stop,2.22,16.6,4,0
SUTTON (SURREY) - BEDFORD MIDLAND (10),15,ELEPHANT & CASTLE,BLACKFRIARS LONDON,stop,1.4,12.2,5,0
SUTTON (SURREY) - BEDFORD MIDLAND (10),16,BLACKFRIARS LONDON,FARRINGDON,stop,,,4,4
SUTTON (SURREY) - BEDFORD MIDLAND (10),17,FARRINGDON,ST PANCRAS LOW LEVEL,stop,,,4,1
SUTTON (SURREY) - BEDFORD MIDLAND (10),18,ST PANCRAS LOW LEVEL,KENTISH TOWN LONDON,stop,,,5,0
SUTTON (SURREY) - BEDFORD MIDLAND (10),19,KENTISH TOWN LONDON,WEST HAMPSTEAD THAMESLINK,stop,14.77,37.1,4,0
SUTTON (SURREY) - BEDFORD MIDLAND (10),20,WEST HAMPSTEAD THAMESLINK,CRICKLEWOOD,stop,17.25,37.1,2,1
SUTTON (SURREY) - BEDFORD MIDLAND (10),21,CRICKLEWOOD,BRENT CROSS WEST,stop,0.98,16.2,2,1
SUTTON (SURREY) - BEDFORD MIDLAND (10),22,BRENT CROSS WEST,HENDON,stop,1.07,16.1,2,0
SUTTON (SURREY) - BEDFORD MIDLAND (10),23,HENDON,MILL HILL BROADWAY,stop,2.66,16.0,3,0
SUTTON (SURREY) - BEDFORD MIDLAND (10),24,MILL HILL BROADWAY,ELSTREE,stop,3.51,15.8,4,0
SUTTON (SURREY) - BEDFORD MIDLAND (10),25,ELSTREE,RADLETT,stop,3.15,15.6,4,1
SUTTON (SURREY) - BEDFORD MIDLAND (10),26,RADLETT,ST ALBANS CITY,stop,5.1,15.4,6,0
SUTTON (SURREY) - BEDFORD MIDLAND (10),27,ST ALBANS CITY,HARPENDEN,stop,5.39,22.6,6,1
SUTTON (SURREY) - BEDFORD MIDLAND (10),28,HARPENDEN,LUTON AIRPORT PARKWAY,stop,6.82,92.5,5,0
SUTTON (SURREY) - BEDFORD MIDLAND (10),29,LUTON AIRPORT PARKWAY,LUTON,stop,0.0,155.0,4,0
SUTTON (SURREY) - BEDFORD MIDLAND (10),30,LUTON,HARLINGTON,stop,355.48,87.5,8,1
SUTTON (SURREY) - BEDFORD MIDLAND (10),31,HARLINGTON,FLITWICK,stop,345.72,40.0,3,0
SUTTON (SURREY) - BEDFORD MIDLAND (10),32,FLITWICK,BEDFORD MIDLAND,stop,14.83,62.5,11,0
SUTTON (SURREY) - BEDFORD MIDLAND (11),1,SUTTON (SURREY),CARSHALTON,stop,1.31,17.2,3,0
SUTTON (SURREY) - BEDFORD MIDLAND (11),2,CARSHALTON,HACKBRIDGE,stop,6.49,48.6,3,0
SUTTON (SURREY) - BEDFORD MIDLAND (11),3,HACKBRIDGE,MITCHAM JUNCTION,stop,7.56,48.5,3,0
SUTTON (SURREY) - BEDFORD MIDLAND (11),4,MITCHAM JUNCTION,MITCHAM EASTFIELDS,stop,1.19,17.0,3,0
SUTTON (SURREY) - BEDFORD MIDLAND (11),5,MITCHAM EASTFIELDS,STREATHAM,stop,1.84,16.9,4,0
SUTTON (SURREY) - BEDFORD MIDLAND (11),6,STREATHAM,TULSE HILL,stop,1.72,16.9,4,1
SUTTON (SURREY) - BEDFORD MIDLAND (11),7,TULSE HILL,HERNE HILL,stop,1.08,16.8,3,1
SUTTON (SURREY) - BEDFORD MIDLAND (11),8,HERNE HILL,LOUGHBOROUGH JUNCTION,stop,1.07,16.7,3,1
SUTTON (SURREY) - BEDFORD MIDLAND (11),9,LOUGHBOROUGH JUNCTION,ELEPHANT & CASTLE,stop,2.22,16.6,4,0
SUTTON (SURREY) - BEDFORD MIDLAND (11),10,ELEPHANT & CASTLE,BLACKFRIARS LONDON,stop,1.4,12.2,5,0
SUTTON (SURREY) - BEDFORD MIDLAND (11),11,BLACKFRIARS LONDON,FARRINGDON,stop,,,4,6
SUTTON (SURREY) - BEDFORD MIDLAND (11),12,FARRINGDON,ST PANCRAS LOW LEVEL,stop,,,4,0
SUTTON (SURREY) - BEDFORD MIDLAND (11),13,ST PANCRAS LOW LEVEL,WEST HAMPSTEAD THAMESLINK,stop,,,8,1
SUTTON (SURREY) - BEDFORD MIDLAND (11),14,WEST HAMPSTEAD THAMESLINK,BRENT CROSS WEST,stop,18.23,37.1,5,0
SUTTON (SURREY) - BEDFORD MIDLAND (11),15,BRENT CROSS WEST,ST ALBANS CITY,stop,15.14,15.8,13,1
SUTTON (SURREY) - BEDFORD MIDLAND (11),16,ST ALBANS CITY,HARPENDEN,stop,5.39,22.6,5,1
SUTTON (SURREY) - BEDFORD MIDLAND (11),17,HARPENDEN,LUTON AIRPORT PARKWAY,stop,6.82,92.5,6,1
SUTTON (SURREY) - BEDFORD MIDLAND (11),18,LUTON AIRPORT PARKWAY,LUTON,stop,0.0,155.0,3,0
SUTTON (SURREY) - BEDFORD MIDLAND (11),19,LUTON,HARLINGTON,stop,355.48,87.5,8,0
SUTTON (SURREY) - BEDFORD MIDLAND (11),20,HARLINGTON,FLITWICK,stop,345.72,40.0,4,0
SUTTON (SURREY) - BEDFORD MIDLAND (11),21,FLITWICK,BEDFORD MIDLAND,stop,14.83,62.5,11,0
SUTTON (SURREY) - BEDFORD MIDLAND (2),1,SUTTON (SURREY),WEST SUTTON,stop,0.83,17.2,3,0
SUTTON (SURREY) - BEDFORD MIDLAND (2),2,WEST SUTTON,SUTTON COMMON,stop,0.86,17.1,2,0
SUTTON (SURREY) - BEDFORD MIDLAND (2),3,SUTTON COMMON,ST HELIER,stop,1.15,17.1,3,0
SUTTON (SURREY) - BEDFORD MIDLAND (2),4,ST HELIER,MORDEN SOUTH,stop,0.51,17.1,2,0
SUTTON (SURREY) - BEDFORD MIDLAND (2),5,MORDEN SOUTH,SOUTH MERTON,stop,0.64,17.0,2,0
SUTTON (SURREY) - BEDFORD MIDLAND (2),6,SOUTH MERTON,WIMBLEDON CHASE,stop,0.66,17.0,2,0
SUTTON (SURREY) - BEDFORD MIDLAND (2),7,WIMBLEDON CHASE,WIMBLEDON,stop,0.99,17.5,3,0
SUTTON (SURREY) - BEDFORD MIDLAND (2),8,WIMBLEDON,HAYDONS ROAD,stop,0.94,17.4,3,1
SUTTON (SURREY) - BEDFORD MIDLAND (2),9,HAYDONS ROAD,TOOTING,stop,1.49,16.9,3,0
SUTTON (SURREY) - BEDFORD MIDLAND (2),10,TOOTING,STREATHAM,stop,1.51,16.9,5,0
SUTTON (SURREY) - BEDFORD MIDLAND (2),11,STREATHAM,TULSE HILL,stop,1.72,16.9,4,0
SUTTON (SURREY) - BEDFORD MIDLAND (2),12,TULSE HILL,HERNE HILL,stop,1.08,16.8,3,1
SUTTON (SURREY) - BEDFORD MIDLAND (2),13,HERNE HILL,LOUGHBOROUGH JUNCTION,stop,1.07,16.7,3,3
SUTTON (SURREY) - BEDFORD MIDLAND (2),14,LOUGHBOROUGH JUNCTION,ELEPHANT & CASTLE,stop,2.22,16.6,4,0
SUTTON (SURREY) - BEDFORD MIDLAND (2),15,ELEPHANT & CASTLE,BLACKFRIARS LONDON,stop,1.4,12.2,6,2
SUTTON (SURREY) - BEDFORD MIDLAND (2),16,BLACKFRIARS LONDON,FARRINGDON,stop,,,4,0
SUTTON (SURREY) - BEDFORD MIDLAND (2),17,FARRINGDON,ST PANCRAS LOW LEVEL,stop,,,4,1
SUTTON (SURREY) - BEDFORD MIDLAND (2),18,ST PANCRAS LOW LEVEL,KENTISH TOWN LONDON,stop,,,5,0
SUTTON (SURREY) - BEDFORD MIDLAND (2),19,KENTISH TOWN LONDON,WEST HAMPSTEAD THAMESLINK,stop,14.77,37.1,4,0
SUTTON (SURREY) - BEDFORD MIDLAND (2),20,WEST HAMPSTEAD THAMESLINK,CRICKLEWOOD,stop,17.25,37.1,2,0
SUTTON (SURREY) - BEDFORD MIDLAND (2),21,CRICKLEWOOD,BRENT CROSS WEST,stop,0.98,16.2,2,1
SUTTON (SURREY) - BEDFORD MIDLAND (2),22,BRENT CROSS WEST,HENDON,stop,1.07,16.1,2,0
SUTTON (SURREY) - BEDFORD MIDLAND (2),23,HENDON,MILL HILL BROADWAY,stop,2.66,16.0,3,0
SUTTON (SURREY) - BEDFORD MIDLAND (2),24,MILL HILL BROADWAY,ELSTREE,stop,3.51,15.8,4,0
SUTTON (SURREY) - BEDFORD MIDLAND (2),25,ELSTREE,RADLETT,stop,3.15,15.6,4,1
SUTTON (SURREY) - BEDFORD MIDLAND (2),26,RADLETT,ST ALBANS CITY,stop,5.1,15.4,6,0
SUTTON (SURREY) - BEDFORD MIDLAND (2),27,ST ALBANS CITY,HARPENDEN,stop,5.39,22.6,6,1
SUTTON (SURREY) - BEDFORD MIDLAND (2),28,HARPENDEN,LUTON AIRPORT PARKWAY,stop,6.82,92.5,5,0
SUTTON (SURREY) - BEDFORD MIDLAND (2),29,LUTON AIRPORT PARKWAY,LUTON,stop,0.0,155.0,4,0
SUTTON (SURREY) - BEDFORD MIDLAND (2),30,LUTON,LEAGRAVE,stop,2.09,92.5,4,1
SUTTON (SURREY) - BEDFORD MIDLAND (2),31,LEAGRAVE,HARLINGTON,stop,353.42,25.0,4,0
SUTTON (SURREY) - BEDFORD MIDLAND (2),32,HARLINGTON,FLITWICK,stop,345.72,40.0,4,0
SUTTON (SURREY) - BEDFORD MIDLAND (2),33,FLITWICK,BEDFORD MIDLAND,stop,14.83,62.5,14,1
SUTTON (SURREY) - BEDFORD MIDLAND (3),1,SUTTON (SURREY),WEST SUTTON,stop,0.83,17.2,3,0
SUTTON (SURREY) - BEDFORD MIDLAND (3),2,WEST SUTTON,SUTTON COMMON,stop,0.86,17.1,2,0
SUTTON (SURREY) - BEDFORD MIDLAND (3),3,SUTTON COMMON,ST HELIER,stop,1.15,17.1,3,0
SUTTON (SURREY) - BEDFORD MIDLAND (3),4,ST HELIER,MORDEN SOUTH,stop,0.51,17.1,2,0
SUTTON (SURREY) - BEDFORD MIDLAND (3),5,MORDEN SOUTH,SOUTH MERTON,stop,0.64,17.0,2,0
SUTTON (SURREY) - BEDFORD MIDLAND (3),6,SOUTH MERTON,WIMBLEDON CHASE,stop,0.66,17.0,2,0
SUTTON (SURREY) - BEDFORD MIDLAND (3),7,WIMBLEDON CHASE,WIMBLEDON,stop,0.99,17.5,3,0
SUTTON (SURREY) - BEDFORD MIDLAND (3),8,WIMBLEDON,HAYDONS ROAD,stop,0.94,17.4,3,5
SUTTON (SURREY) - BEDFORD MIDLAND (3),9,HAYDONS ROAD,TOOTING,stop,1.49,16.9,3,0
SUTTON (SURREY) - BEDFORD MIDLAND (3),10,TOOTING,STREATHAM,stop,1.51,16.9,5,0
SUTTON (SURREY) - BEDFORD MIDLAND (3),11,STREATHAM,TULSE HILL,stop,1.72,16.9,4,0
SUTTON (SURREY) - BEDFORD MIDLAND (3),12,TULSE HILL,HERNE HILL,stop,1.08,16.8,3,1
SUTTON (SURREY) - BEDFORD MIDLAND (3),13,HERNE HILL,LOUGHBOROUGH JUNCTION,stop,1.07,16.7,3,3
SUTTON (SURREY) - BEDFORD MIDLAND (3),14,LOUGHBOROUGH JUNCTION,ELEPHANT & CASTLE,stop,2.22,16.6,4,0
SUTTON (SURREY) - BEDFORD MIDLAND (3),15,ELEPHANT & CASTLE,BLACKFRIARS LONDON,stop,1.4,12.2,5,0
SUTTON (SURREY) - BEDFORD MIDLAND (3),16,BLACKFRIARS LONDON,FARRINGDON,stop,,,4,4
SUTTON (SURREY) - BEDFORD MIDLAND (3),17,FARRINGDON,ST PANCRAS LOW LEVEL,stop,,,4,1
SUTTON (SURREY) - BEDFORD MIDLAND (3),18,ST PANCRAS LOW LEVEL,KENTISH TOWN LONDON,stop,,,5,0
